Gene Synonym,Gene name
HKL1,ZNF354A
KID-1,ZNF354A
KID1,ZNF354A
TCF17,ZNF354A
FLJ25008,ZNF354B
KID2,ZNF354B
KID3,ZNF354C
FLJ25476,ZNF362
lin-29,ZNF362
RN,ZNF362
FLJ39796,ZNF366
FLJ14686,ZNF382
KS1,ZNF382
FLJ35863,ZNF383
Zfp383,ZNF383
CAGH1A,ZNF384
CIZ,ZNF384
NMP4,ZNF384
NP,ZNF384
TNRC1,ZNF384
DKFZp586G1122,ZNF385A
Hzf,ZNF385A
ZFP385,ZNF385A
ZNF385,ZNF385A
FLJ22419,ZNF385D
ZNF659,ZNF385D
dJ153G14.3,ZNF391
FLJ12298,ZNF394
ZKSCAN14,ZNF394
ZSCAN46,ZNF394
DKFZp434K1210,ZNF395
HDBP2,ZNF395
PBF,ZNF395
PRF-1,ZNF395
APA-1,ZNF410
APA1,ZNF410
ZAPHIR,ZNF419
ZNF419A,ZNF419
Ebfaz,ZNF423
hOAZ,ZNF423
JBTS19,ZNF423
KIAA0760,ZNF423
NPHP14,ZNF423
OAZ,ZNF423
Zfp104,ZNF423
KIAA0798,ZNF432
FLJ40981,ZNF433
KIAA1710,ZNF436
Zfp46,ZNF436
C1orf213,ZNF436-AS1
FLJ90508,ZNF436-AS1
bA330O11.1,ZNF438
DKFZp571K0837,ZNF439
FLJ14356,ZNF442
ZK1,ZNF443
ZKSCAN15,ZNF445
ZNF168,ZNF445
ZSCAN47,ZNF445
FLJ20626,ZNF446
ZKSCAN20,ZNF446
ZSCAN52,ZNF446
COASTER,ZNF451
dJ417I1.1,ZNF451
KIAA0576,ZNF451
KIAA1702,ZNF451
ZATT,ZNF451
BC032020,ZNF451-AS1
FLJ37444,ZNF454
TCONS_00009823,ZNF454-DT
GIOT-1,ZNF461
MGC33911,ZNF461
4933409D10Rik,ZNF474
FLJ32921,ZNF474
KR19,ZNF479
MGC32104,ZNF480
BA526D8.4,ZNF484
FLJ33884,ZNF484
KRBO1,ZNF487
ZNF487P,ZNF487
MGC15548,ZNF496
ZKSCAN17,ZNF496
ZSCAN49,ZNF496
XLOC_000647,ZNF496-DT
FLJ44773,ZNF497
MGC21738,ZNF501
ZNF52,ZNF501
FLJ12515,ZNF502
FLJ14855,ZNF502
DKFZp761G1812,ZNF506
KIAA1805,ZNF512
FLJ32203,ZNF513
RP58,ZNF513
Zfp513,ZNF513
FLJ14457,ZNF514
KIAA0335,ZNF518A
ZNF518,ZNF518A
KIAA1729,ZNF518B
KIAA1827,ZNF528
KIAA1508,ZNF530
FLJ25344,ZNF534
KRBO3,ZNF534
KIAA0390,ZNF536
DKFZp434I1930,ZNF541
DKFZp686B2197,ZNF542P
ZNF542,ZNF542P
AF020591,ZNF544
MGC41917,ZNF550
DKFZp686H1038,ZNF551
MGC4054,ZNF557
MGC13105,ZNF559
C19orf82,ZNF561-AS1
FLJ34797,ZNF563
FLJ14779,ZNF566
MGC12515,ZNF566
MGC45586,ZNF567
LINC01534,ZNF567-DT
DKFZp686B0797,ZNF568
FLJ38002,ZNF572
FLJ30921,ZNF573
FLJ32567,ZNF575
MGC2508,ZNF576
MGC4400,ZNF577
FLJ30927,ZNF582
FLJ39899,ZNF584
CTD-2619J13.14,ZNF584-DT
SZF1,ZNF589
KIAA1871,ZNF594
FLJ00086,ZNF598
HEL2,ZNF598
FLJ30663,ZNF599
DKFZp686F06123,ZNF600
KR-ZNF1,ZNF600
dJ265C24.5,ZNF602P
p373c6.7,ZNF603P
FLJ14260,ZNF606
KIAA1852,ZNF606
ZNF328,ZNF606
DKFZp434M098,ZNF608
KIAA1281,ZNF608
NY-REN-36,ZNF608
KIAA0295,ZNF609
FLJ36040,ZNF610
FLJ13590,ZNF613
FLJ21941,ZNF614
FLJ33710,ZNF615
MGC45556,ZNF616
KIAA1952,ZNF618
NEDD10,ZNF618
FLJ90764,ZNF619
MGC50836,ZNF620
FLJ45246,ZNF621
MGC17552,ZNF622
MGC2485,ZNF622
ZPR9,ZNF622
FLJ31295,ZNF641
BM-005,ZNF644
KIAA1221,ZNF644
MGC60165,ZNF644
MGC70410,ZNF644
FLJ12644,ZNF649
FLJ10997,ZNF654
FLJ21142,ZNF654
VIK,ZNF655
VIK-1,ZNF655
FLJ36870,ZNF660
FLJ45880,ZNF662
DKFZp761B128,ZNF664
ZFOC1,ZNF664
ZNF176,ZNF664
FLJ14345,ZNF665
ZFP160L,ZNF665
FLJ14011,ZNF667
MORT,ZNF667-AS1
FLJ12606,ZNF669
MGC12466,ZNF670
FLJ23506,ZNF671
FLJ22301,ZNF672
MGC48625,ZNF677
MGC42415,ZNF679
FLJ90430,ZNF680
FLJ31526,ZNF681
Hobit,ZNF683
MGC33414,ZNF683
MGC27466,ZNF684
KIAA1441,ZNF687
FLJ90415,ZNF689
TIPUH1,ZNF689
Zfp691,ZNF691
AREBP,ZNF692
FLJ20531,ZNF692
Zfp692,ZNF692
SBZF3,ZNF695
FLJ14129,ZNF696
MGC45731,ZNF697
DKFZp434I1610,ZNF700
FLJ10891,ZNF701
FLJ12985,ZNF702P
ZNF702,ZNF702P
FLJ14299,ZNF703
NLZ1,ZNF703
ZEPPO1,ZNF703
ZNF503L,ZNF703
Zpo1,ZNF703
FLJ16218,ZNF704
Gig1,ZNF704
FLJ16353,ZNF705A
ZNF705E,ZNF705EP
FLJ38281,ZNF709
DKFZp547K1113,ZNF710
FLJ00306,ZNF710
FLJ37393,ZNF710
ENST00000558334,ZNF710-AS1
ZNF722P,ZNF722
ZNF92P3,ZNF726
ZNF731,ZNF731P
ZNF733,ZNF733P
ZNF734,ZNF734P
ZNF735P,ZNF735
FLJ31413,ZNF746
PARIS,ZNF746
MGC2474,ZNF747
AC002310.12,ZNF747-DT
FLJ13841,ZNF750
Zfp750,ZNF750
FLJ16231,ZNF761
FLJ35333,ZNF761
KIAA2033,ZNF761
ZNF440L,ZNF763
MGC13138,ZNF764
FLJ12700,ZNF767P
ZNF767,ZNF767P
FLJ23436,ZNF768
DSC43,ZNF771
DKFZp686I1569,ZNF772
MGC75360,ZNF774
MGC33584,ZNF775
FLJ38288,ZNF776
KIAA1285,ZNF777
RP5-821D11.7,ZNF778-DT
ZNF780,ZNF780A
FLJ37549,ZNF781
FLJ32130,ZNF785
DKFZp762I137,ZNF786
FLJ46419,ZNF788P
ZNF788,ZNF788P
FLJ20350,ZNF790
MGC62100,ZNF790
HIT-40,ZNF799
MGC71805,ZNF799
ZNF842,ZNF799
C2orf10,ZNF804A
ZNF812,ZNF812P
FLJ38969,ZNF815P
ZNF815,ZNF815P
ZNF816A,ZNF816
ZNF816-ZNF321,ZNF816-ZNF321P
FLJ46385,ZNF818P
ZNF818,ZNF818P
FLJ44894,ZNF826P
ZNF826,ZNF826P
DKFZp779O175,ZNF829
ZNF833,ZNF833P
FLJ16287,ZNF836
LOC284371,ZNF841
FLJ14959,ZNF844
gm127,ZNF847P
DKFZp434J1015,ZNF853
HKR1,ZNF875
DKFZp686E2433,ZNF879
C11orf5,ZNHIT2
FON,ZNHIT2
Hit1,ZNHIT3
TRIP3,ZNHIT3
C6orf12,ZNRD1ASP
Em:AB023056.3,ZNRD1ASP
HCG8,ZNRD1ASP
HCGVIII,ZNRD1ASP
HCGVIII-1,ZNRD1ASP
HTEX4,ZNRD1ASP
NCRNA00171,ZNRD1ASP
ZNRD1-AS,ZNRD1ASP
ZNRD1-AS1,ZNRD1ASP
ZNRD1AS,ZNRD1ASP
p27,ZNRD2
SSSCA1,ZNRD2
SSSCA1-AS1,ZNRD2-DT
ZNRD2-AS1,ZNRD2-DT
ZPB1,ZP1
ZP3-372,ZP3
ZP3-424,ZP3
ZP3A,ZP3
ZP3B,ZP3
ZPC,ZP3
ZP1B,ZP4
ZPB,ZP4
ZPB2,ZP4
ZNF259,ZPR1
TRABID,ZRANB1
ZIS,ZRANB2
ZIS1,ZRANB2
ZIS2,ZRANB2
ZNF265,ZRANB2
ZRANB2-AS2,ZRANB2-DT
FLJ33779,ZSCAN1
ZNF915,ZSCAN1
FLJ20595,ZSCAN2
ZFP29,ZSCAN2
ZNF854,ZSCAN2
FLJ35105,ZSCAN4
ZNF494,ZSCAN4
MGC4161,ZSCAN5A
ZNF495,ZSCAN5A
ZSCAN5,ZSCAN5A
ZNF371,ZSCAN5B
ZNF495B,ZSCAN5B
ZNF495C,ZSCAN5C
ZSCAN5CP,ZSCAN5C
PRD51,ZSCAN9
ZNF193,ZSCAN9
dJ29K1.2,ZSCAN12
KIAA0426,ZSCAN12
ZFP96,ZSCAN12
ZNF29K1,ZSCAN12
ZNF305,ZSCAN12
ZNF96,ZSCAN12
dJ313I6.7,ZSCAN12P1
ZNF187p1,ZSCAN12P1
ZNF305P1,ZSCAN12P1
ZNF96L1,ZSCAN12P1
ZNF96P1,ZSCAN12P1
ZSCAN12L1,ZSCAN12P1
dJ265C24.3,ZSCAN16
FLJ22191,ZSCAN16
ZNF392,ZSCAN16
ZNF435,ZSCAN16
FLJ12895,ZSCAN18
ZNF447,ZSCAN18
KOX29,ZSCAN20
ZNF31,ZSCAN20
ZNF360,ZSCAN20
DKFZp434L134,ZSCAN21
NY-REN-21,ZSCAN21
Zipro1,ZSCAN21
ZNF38,ZSCAN21
HKR2,ZSCAN22
ZNF50,ZSCAN22
dJ29K1.3.1,ZSCAN23
ZNF390,ZSCAN23
ZNF453,ZSCAN23
FLJ32468,ZSCAN25
ZNF498,ZSCAN25
FLJ35867,ZSCAN29
Zfp690,ZSCAN29
ZNF690,ZSCAN29
ZNF310P,ZSCAN31
ZNF323,ZSCAN31
FLJ20417,ZSCAN32
ZNF434,ZSCAN32
FLJ12221,ZSWIM4
SWS1,ZSWIM7
C19orf68,ZSWIM9
LOC374920,ZSWIM9
C6orf113,ZUP1
dJ412I7.3,ZUP1
ZUFSP,ZUP1
KNTC1AP,ZW10
FLJ10036,ZWILCH
KNTC1AP,ZWILCH
FLJ13861,ZXDC
MGC11349,ZXDC
,BLACE
,LINC03010
,
,
,EN2-DT
,UBBP2
,
,EN2
,
,LHX9
,RN7SL496P
,CDK13-DT
,
,RN7SL784P
,C17orf107
,
,
,RNU6-616P
,HMGB3P31
,
,
,CHCHD2P5
,
,
,
,
,SLC35A4
,SLC26A9
,
,
,NIPA2P4
,
,RPS26P34
,
,SLC10A5P1
,
,
,
,
,
,
,RNU6-556P
,NXPE2P1
,
,
,
,LINC01450
,LINC01449
,
,RN7SL828P
,
,KRT18P47
,PAFAH1B3
,
,RNU6-1083P
,
,
,
,RNU6-713P
,
,
,
,RNU6-102P
,
,C7orf77
,
,Y_RNA
,Y_RNA
,
,
,RPL7AP43
,DTX2P1-UPK3BP1-PMS2P11
,
,LINC01142
,DTX2P1
,UPK3BP1
,RBAK-RBAKDN
,
,
,
,
,PENK-AS1
,RN7SL484P
,
,RBAKDN
,
,
,LINC00681
,
,
,LINC02950
,
,
,
,
,
,LINC03018
,
,
,
,LINC00534
,
,CERS3-AS1
,
,RPL15P20
,
,RNU6-322P
,PRKXP1
,
,RNU6-181P
,
,LINC02206
,HMGN2P47
,
,
,
,
,
,
,
,
,SLC10A5
,
,
,SNORA80C
,HMGB3P27
,TUBG2
,Y_RNA
,Y_RNA
,
,
,
,
,
,VPS33A
,
,BARHL1
,
,
,RPL7P22
,Y_RNA
,TNPO1-DT
,RPL35AP13
,
,
,CHP1P1
,
,
,
,
,RN7SL782P
,RN7SKP122
,
,
,
,
,HNRNPKP1
,LINC01973
,RNU1-80P
,
,UBE2V2P2
,RNU6-625P
,EIF5AP2
,PRR13P1
,
,TK1
,LINC01675
,
,LINC02815
,
,
,ALDOB
,
,RPL7AP82
,
,
,
,
,CUL1P1
,
,CLIP1-AS1
,SLC9A7P1
,RPS24P16
,RNU6-416P
,RNU6-1043P
,
,CGB2
,NTN5
,
,
,
,
,LINC01993
,KRBA2
,RNU7-97P
,
,
,HNRNPA1P36
,GPAT4-AS1
,KRT18P37
,HSPE1P18
,LMX1A-AS2
,
,
,DHX9-AS1
,ISCA1P2
,
,
,
,
,CHCHD2P2
,NDUFB9P1
,
,
,LINC01035
,
,
,
,TMCC2-AS1
,
,
,
,
,
,RN7SL645P
,PKMP3
,
,RNU4-72P
,Y_RNA
,
,
,RNU4-12P
,MAP4K1-AS1
,RNU6-485P
,
,
,
,
,
,HNRNPLP1
,
,
,CBLN1
,DDX24
,
,LINC02814
,
,
,PAFAH1B2
,
,
,CAPN12
,MRPS21P7
,
,MRPS21P8
,
,
,
,
,
,RPL34P29
,NCOA5LP
,
,MAPK10-AS1
,
,ASB7
,HNRNPA1P50
,RN7SKP96
,
,
,
,GABRA2
,
,
,C1orf53
,
,
,
,Y_RNA
,RNU6-140P
,Y_RNA
,
,
,
,
,
,
,
,
,CCND3
,
,LINC02821
,
,
,KCNMB4
,
,RNU4-65P
,
,LINC01585
,
,SNORD18
,
,RN7SL363P
,REN
,RNU6-761P
,
,ANKRD66
,LINC01653
,GS1-279B7.1
,LYPD9P
,RPS27P14
,
,RN7SL616P
,RNU6-724P
,
,GTF2H2C
,LINC01341
,OR2L6P
,
,ASAH2
,
,
,LINC02931
,
,
,
,
,Y_RNA
,
,
,
,
,SLC25A5-AS1
,CKLF-CMTM1
,
,
,
,
,LINC00630
,SNORD3J
,
,RNU7-193P
,
,
,
,
,
,
,CAP1P2
,ZNF485
,HCCS-DT
,RPS15P9
,
,
,RPL21P88
,
,
,
,
,
,RPL7P60
,
,
,
,
,RPL4P2
,
,
,RNU6-271P
,
,NPM1P25
,PRR13P3
,
,OR5AK4P
,OR5AO1P
,OR5BP1P
,ADAMTS14
,
,
,
,
,
,RPS26P40
,
,
,MARCHF11-DT
,NACAP6
,LINC02150
,SUCLG2
,
,Y_RNA
,STAG3L5P-PVRIG2P-PILRB
,
,Y_RNA
,SMIM41
,PDCD6-AHRR
,RPL7AP80
,
,PVRIG2P
,PLCD1
,
,
,
,
,OR2L9P
,
,
,
,
,
,
,
,
,
,
,NRG1-IT1
,PPP1R35-AS1
,
,
,NRG1-IT3
,RAB5C-AS1
,
,RNU6-663P
,
,MTND1P6
,MTND2P32
,NEURL1-AS1
,RANP9
,
,
,
,Y_RNA
,SH3PXD2A-AS1
,RN7SL524P
,MED6P1
,
,
,
,
,
,RNU1-91P
,
,
,DANT2
,
,
,
,
,
,SPECC1-DT
,
,
,RNU6-258P
,RNU6-1057P
,RNU6-467P
,
,Metazoa_SRP
,UPF3AP2
,
,RNU6-649P
,RNU6ATAC37P
,Metazoa_SRP
,
,RN7SKP168
,RN7SL140P
,RNU6-1288P
,
,RNU6-961P
,RN7SKP112
,
,RN7SKP27
,RNU6-1215P
,SNORD18
,RNU6-843P
,RN7SL117P
,RN7SL610P
,SNORA10B
,Y_RNA
,RNU6-1117P
,
,RN7SL602P
,RNU6-577P
,RNU4-63P
,RN7SL414P
,RN7SL516P
,Metazoa_SRP
,RNU6-951P
,Metazoa_SRP
,
,Y_RNA
,RNU4-49P
,DYRK2
,RN7SKP208
,
,RN7SL361P
,
,
,LINC02595
,RNU1-32P
,
,
,
,
,
,
,
,RNU6-508P
,RNU6-634P
,RNU6-221P
,LINC01278
,RN7SL18P
,
,Metazoa_SRP
,RNU6-282P
,
,RNU6-612P
,RN7SL51P
,Y_RNA
,Y_RNA
,RNU6-958P
,RNU6-439P
,RN7SL531P
,RNU6-105P
,U3
,
,RN7SKP203
,RNU2-39P
,RNU6-827P
,
,RN7SL201P
,
,RNU6-685P
,RNU6-812P
,
,RPL12P42
,Y_RNA
,RN7SKP224
,RNU6-674P
,RN7SKP164
,RNU6-1312P
,
,RNU6-775P
,RN7SL313P
,RNU4-84P
,RNU2-63P
,SNORA72
,
,RNU2-41P
,Metazoa_SRP
,RN7SL468P
,RNU6-744P
,RNU6-259P
,U3
,RN7SL635P
,RNU7-190P
,Y_RNA
,RNU6-675P
,
,RN7SL111P
,VTRNA2-2P
,Y_RNA
,RN7SKP102
,
,Y_RNA
,
,RNU6-617P
,RN7SKP141
,Y_RNA
,Metazoa_SRP
,RNU6-473P
,RN7SKP286
,SNORA72
,RN7SKP103
,Y_RNA
,RNU6-904P
,
,RNU6-579P
,RN7SKP154
,RNU6-546P
,
,RNU6-1001P
,OR4K17
,RN7SKP281
,
,LINC00892
,RN7SL423P
,RN7SKP93
,RNU6-580P
,
,RNU6-627P
,RN7SL283P
,RN7SL393P
,RNU6-932P
,Y_RNA
,ATP6AP1-DT
,RNU6-182P
,Y_RNA
,RN7SL813P
,
,Y_RNA
,
,RNU6-393P
,RNU6-915P
,RN7SKP42
,RNU6-989P
,
,
,
,RNU6-1045P
,RNF14P3
,RNY4P34
,RN7SL820P
,
,
,
,Y_RNA
,RN7SKP178
,RNU6-766P
,Metazoa_SRP
,Y_RNA
,RNU2-21P
,
,Vault
,SNORA70I
,TGFB2
,RN7SL807P
,Y_RNA
,
,RNU6-624P
,RNU6-451P
,Y_RNA
,RNU6-360P
,RN7SL834P
,RNU6-268P
,RN7SL32P
,RNU6-1051P
,RNU6-619P
,RNU6-234P
,TUBB3P2
,RNU6-169P
,
,RPL6P4
,
,
,
,CPEB1-AS1
,KIAA1549
,
,LINC01741
,LINC01724
,
,RNU6-1081P
,AIDAP1
,PPIAP60
,LINC03037
,
,
,
,RPL22P24
,
,EXOC1L
,FGB
,Y_RNA
,HEBP2P1
,
,GPD2
,
,
,RNU6-746P
,LRRC34P2
,ZIC4
,FCF1P8
,SRD5A3-AS1
,
,
,
,MORF4L1P7
,MUSK
,OR6L2P
,OR7M1P
,LINC01132
,
,FMO1
,Y_RNA
,Y_RNA
,C17orf58
,
,
,
,GAPDHP40
,Y_RNA
,
,
,
,LINC01958
,
,RPLP0P7
,
,
,
,
,RN7SKP179
,
,OR7E85BP
,UNC93B8
,OR7E111FP
,CIDEB
,
,
,
,
,
,NAB1
,SNRPCP16
,
,ENPP7P10
,OR6L1P
,
,RN7SKP202
,LINC02640
,KRT19P4
,
,FABP6-AS1
,YPEL5P1
,ADAMTS19
,RPL5P5
,LINC02701
,
,MRPL21
,GNG2
,
,RAB1AP1
,
,STAT4-AS1
,STAT4
,
,
,
,GNG4
,MRGPRF-AS1
,
,EIF3LP3
,FXYD6P2
,
,
,
,TUBB8P10
,QRSL1P2
,CRYGN
,SYNGR2
,
,RNU6-959P
,
,HMGB1P27
,WDR86
,
,NME2P2
,
,U6
,RPL36AP15
,RPS27AP7
,PPIAP62
,LINC01820
,LINC02583
,
,
,LINC02108
,TSNAX-DISC1
,
,LINC00492
,RN7SL817P
,TMEM247
,RN7SKP187
,ZNF277-AS1
,MTND5P8
,MTND6P24
,
,MTCYBP24
,
,EIF3KP1
,
,
,
,RHOQ-AS1
,RPL6P10
,
,
,RNU2-40P
,
,
,
,PIGF
,RNU7-175P
,LINC02773
,
,SUMO2P5
,CLPTM1LP1
,RPL6P13
,
,
,
,
,
,
,
,
,
,
,
,TECRP1
,
,PPFIA1P1
,UGT1A13P
,
,Y_RNA
,
,
,
,RNU6-519P
,
,
,
,
,C1orf100
,
,
,
,
,RNU6-869P
,
,
,RNU11-4P
,
,
,
,
,
,
,ACTG1P17
,
,
,
,
,
,
,
,
,
,
,RPL17P11
,
,
,
,
,
,
,
,RN7SL681P
,RNU1-44P
,FAM66D
,NPM1P14
,
,
,
,
,USP17L15
,
,FAM90A2P
,BTF3L4P4
,PALLD-AS1
,
,
,
,
,ALG1L9P
,DEFB108B
,Y_RNA
,HIGD1AP13
,DEFB131B
,
,
,
,BMP2K-DT
,OR7E128P
,
,PAQR3
,INSC
,TRPM8
,RBP4
,LINC01502
,RN7SL127P
,
,LCN9
,
,
,
,ENPP7P12
,ATF3
,KBTBD11-AS1
,
,ZNF705D
,FGF20
,RN7SL530P
,
,
,OR1L8
,
,
,CTHRC1
,
,
,PGK1
,
,
,ARHGEF4-AS1
,
,
,SMIM39
,RNU6-1011P
,NINJ2-AS1
,RHOXF1P3
,RHOXF1P2
,RHOXF1-AS1
,LINC02455
,RNU4ATAC16P
,
,RHOXF2B
,RAD52
,
,NEK2P4
,
,SLED1
,
,
,TRPC6P7
,
,RNU6-351P
,
,
,
,
,
,SFR1P1
,TET2-AS1
,EEF1A1P30
,RN7SL89P
,RNU6-553P
,MED15P8
,RNU6-127P
,KLF2P4
,
,
,FMNL1-DT
,KRT18P12
,FMNL1-AS1
,MAP3K14-AS1
,
,
,
,
,
,PTMAP15
,
,
,
,
,
,PIGFP2
,IL21-AS1
,ARL14EPP1
,RPL31P16
,
,NHSL2
,
,EIF1P3
,
,
,TOP1P1
,RPS3AP9
,
,SUB1P2
,
,
,
,RPS2P2
,
,
,RNU6-1078P
,TPT1P15
,
,RNU6ATAC30P
,
,
,
,RN7SL388P
,KRT224P
,
,
,Y_RNA
,
,
,
,
,
,
,
,
,
,PRKCQ
,RPL23AP22
,
,
,
,
,RPL10AP5
,
,
,
,RPL12P35
,PROX1
,
,
,
,
,
,ANKDD1B
,
,RNU6-231P
,
,
,
,RPL23AP18
,
,
,DUTP6
,C1R
,
,
,Y_RNA
,RNU6-539P
,
,RNU6-189P
,Metazoa_SRP
,
,ARF6
,PFKFB2
,
,
,AGBL1-AS1
,
,
,
,PRKD3-DT
,RNU6-939P
,
,
,KRT18P64
,LINC02535
,DUTP5
,TPT1P6
,PRR20G
,
,RNU6-1116P
,RPL12P6
,
,
,
,RN7SL670P
,MRPL50P2
,
,
,PRR29-AS1
,
,
,SNRPD2P2
,
,ARPC4-TTLL3
,
,
,PTP4A1P7
,
,LINC01740
,
,
,TATDN3
,
,
,BAZ1A-AS1
,
,HMGN2P40
,
,RNU6-1108P
,RNU6-1332P
,RNU6-966P
,RNU1-78P
,
,
,C6orf52
,RPL7P35
,Y_RNA
,
,
,
,
,
,RPS15AP17
,RPL21P47
,
,Y_RNA
,
,U3
,
,RNU2-16P
,
,RNU6-131P
,NECAP1P2
,GUSBP17
,
,TAF13P2
,
,DCTN1-AS1
,LINC02197
,
,
,
,HMGN1P12
,
,
,
,HMGN1P4
,
,
,
,
,TUBAP15
,
,HERPUD2-AS1
,LINC03013
,JAKMIP3-AS1
,
,
,
,
,
,LHX1-DT
,
,RPL23AP70
,DPRXP3
,RPL7AP3
,RPL9P3
,
,
,
,
,
,
,HMGB1P24
,
,INO80B-WBP1
,Y_RNA
,SLC4A1APP2
,
,
,
,RPL13AP17
,
,
,
,MAGI2-AS1
,MAGI2-AS2
,RNU6-337P
,
,
,
,RNU6-530P
,
,NUP35P2
,MTMR1
,
,MRPL53
,MEI4
,FAM222A-AS1
,
,RN7SL441P
,
,
,LINC02771
,RNU6-399P
,
,MIRLET7IHG
,LINC01735
,RPL32P26
,
,GPR6
,
,
,
,
,
,RPS7P8
,LINC00643
,RNU4-70P
,TYMSP1
,
,
,
,
,
,DEFB134
,
,C8orf88
,
,LINC02927
,RNU6-383P
,ARMC8P1
,TCEA1P3
,GAS2L1P1
,VN1R48P
,
,YWHABP1
,RNU6-765P
,
,
,
,
,
,
,
,
,
,
,
,RPL19P21
,
,
,
,GMPSP1
,
,RN7SL173P
,LRRC69
,AUP1
,CPP
,
,
,LINC01710
,AHCYP8
,BSN-AS1
,
,TRIM39-RPP21
,
,
,
,RNU6-112P
,Y_RNA
,
,
,
,
,
,
,
,
,
,
,
,CNN3P1
,
,
,
,BTF3P7
,NDUFA5P3
,
,
,
,MAP1LC3BP1
,C11orf98P1
,
,
,
,
,RN7SL587P
,GALNT16-AS1
,NCOA4P2
,
,
,
,PIGY-DT
,
,RN7SKP244
,
,LINC02769
,
,
,SORD
,
,
,
,
,
,
,TRPC6P10
,
,
,HLA-G
,
,
,Y_RNA
,
,CPEB2
,
,
,
,HLA-H
,
,BEAN1-AS1
,
,Y_RNA
,MESTP1
,
,RNU6-861P
,
,DUOXA2
,
,
,AK4P4
,
,UBE2V1P6
,RPL5P21
,PDE10A
,
,BMP3
,HLA-DRB5
,
,GLTP
,IQCM
,RNU1-61P
,NNMT
,NDFIP1P1
,
,ZKSCAN7P1
,AMIGO3
,HLA-DQB1-AS1
,
,
,IL11RA
,YAE1-DT
,RPL23AP33
,
,
,
,
,
,
,
,
,
,
,COX6CP4
,
,
,LARP4P
,
,TPST2P1
,
,
,
,
,COX6CP14
,U3
,PSMC1P9
,PRRT3-AS1
,
,
,
,RNU6-719P
,
,CICP22
,
,PIK3C2G
,KIAA0040
,LINC01467
,RPL38P1
,HMGB1P30
,PLCB3
,COX6B1P6
,
,RNU6-925P
,
,SIRT7
,PSMD10P2
,RNU6-1105P
,GPS2P2
,
,
,
,LINC02259
,
,
,RN7SL853P
,
,
,BBS4
,
,
,SRRM2-AS1
,
,SNORA3C
,
,
,BISPR
,OR2Y1
,NT5CP2
,NT5CP1
,
,
,NDUFB8P1
,DISC1-IT1
,
,LINC01346
,
,RPS26P13
,
,GAPDHP75
,
,EIF1P4
,NEK7
,RNU6-240P
,
,LINC02274
,
,
,Y_RNA
,MRPL35
,ADPGK-AS1
,
,NPM1P42
,U8
,
,
,TM6SF1
,
,
,
,
,
,
,
,TMEM221
,
,SNORA63B
,
,
,
,LINC02043
,
,
,
,Y_RNA
,
,LINC01391
,
,
,IMMP1LP2
,
,PRR23A
,RPL7L1P7
,
,
,
,
,U6
,SMYD3-IT1
,
,LINC02789
,
,Y_RNA
,
,LRRC58
,RPL31P52
,
,
,
,RPL30P4
,CNOT10-AS1
,
,SUGT1P2
,SETP17
,RPL23AP43
,RN7SL225P
,
,ACTG1P12
,TIMP4
,
,
,
,
,RNU6-377P
,Metazoa_SRP
,
,
,PTP4A1P6
,
,
,
,
,
,SAPCD2P3
,
,RPL35P5
,
,
,
,GTF2IP23
,FAM240B
,RNU6-1254P
,
,Metazoa_SRP
,
,Y_RNA
,RPL29P24
,POP5
,VDAC2
,GIMAP1-GIMAP5
,
,BET1P1
,RPL11P5
,RNU6-600P
,RPL32P27
,
,
,
,Y_RNA
,UBE2F-SCLY
,
,RNU6-1333P
,
,
,
,KRT18P28
,
,
,NOTUM
,RN7SL68P
,
,ALG9-IT1
,GNG5P3
,
,
,RN7SL75P
,RPS2P35
,
,NANOGP5
,DIAPH1-AS1
,RPS27AP10
,
,TBXA2R
,RPL37AP8
,
,
,
,
,TGIF2P1
,RPL23AP16
,ZNF670-ZNF695
,
,RNU6-1209P
,MIR3150BHG
,ZNF692-DT
,Y_RNA
,
,
,
,RNU6-665P
,
,RNU6-940P
,
,
,
,
,
,
,
,
,
,
,
,
,
,JDP2-AS1
,GTF2A1-AS1
,LINC02295
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,MTND4P6
,
,MTCYBP6
,Y_RNA
,
,
,RN7SL771P
,HMGN1P8
,
,IMMP1LP1
,
,LINC01717
,
,
,LINC01743
,
,RGS21
,
,MEMO1P3
,PLSCR4
,Y_RNA
,
,Metazoa_SRP
,
,
,ARF3
,
,RN7SL596P
,
,NDUFB2-AS1
,RNU6-85P
,
,CCT4P1
,
,
,RNU6-781P
,
,RGS5-AS1
,
,LINC01774
,
,SRP14P2
,EEF1A1P44
,
,WDR17
,PGBD2
,PPIAP37
,
,RAC1P7
,
,
,
,RNU6-144P
,ZYXP1
,
,
,
,
,
,
,
,
,
,
,
,CPA2
,
,
,
,HIGD1AP5
,
,
,MRGPRX12P
,GLTPP1
,MRGPRX13P
,SAA2-SAA4
,U4
,SAA2
,COL22A1
,
,SVIL
,RPL28P2
,
,
,E2F3
,OR5F2P
,OR8I4P
,OR5BN2P
,OR8H3
,OR5BN1P
,BAG5
,OR8K4P
,OR8K5
,OR5J7P
,OR5J2
,RNU6-428P
,PLSCR5-AS1
,OR8V1P
,
,OR4V1P
,OR4P1P
,
,VN2R9P
,
,
,OR9I2P
,OR5BL1P
,OR10Q1
,
,OR9G3P
,
,OR5G4P
,
,NAA50P1
,
